Internal ID,po_id,item_id,qty_ordered,order_date,expected_date,status,supplier_id
67226,PO6678,2105,3,11/15/2016: 00:00:00,01/16/2017: 00:00:00,Fully Billed,1116
67227,PO6679,2101,1883,11/15/2016: 00:00:00,01/19/2017: 00:00:00,Fully Billed,1116
67227,PO6679,2102,2355,11/15/2016: 00:00:00,01/19/2017: 00:00:00,Fully Billed,1116
67227,PO6679,2103,1411,11/15/2016: 00:00:00,01/19/2017: 00:00:00,Fully Billed,1116
67227,PO6679,2104,2827,11/15/2016: 00:00:00,01/19/2017: 00:00:00,Fully Billed,1116
67227,PO6679,2105,940,11/15/2016: 00:00:00,01/19/2017: 00:00:00,Fully Billed,1116
67236,PO6680,341,8192,11/15/2016: 00:00:00,02/25/2017: 00:00:00,Fully Billed,1424
70864,PO6682,84,930,11/16/2016: 00:00:00,11/16/2016: 00:00:00,Fully Billed,1442
70866,PO6683,84,930,11/16/2016: 00:00:00,11/16/2016: 00:00:00,Fully Billed,1442
70867,PO6684,84,930,11/16/2016: 00:00:00,11/16/2016: 00:00:00,Fully Billed,1442
70868,PO6685,84,930,11/16/2016: 00:00:00,11/16/2016: 00:00:00,Fully Billed,1442
82059,PO6686,84,930,11/18/2016: 00:00:00,11/18/2016: 00:00:00,Fully Billed,1442
82060,PO6687,84,930,11/18/2016: 00:00:00,11/18/2016: 00:00:00,Fully Billed,1442
82061,PO6688,84,930,11/18/2016: 00:00:00,11/18/2016: 00:00:00,Fully Billed,1442
82062,PO6689,84,930,11/18/2016: 00:00:00,11/18/2016: 00:00:00,Fully Billed,1442
82063,PO6690,84,930,11/18/2016: 00:00:00,11/18/2016: 00:00:00,Fully Billed,1442
82064,PO6691,84,930,11/18/2016: 00:00:00,11/18/2016: 00:00:00,Fully Billed,1442
106404,PO6692,84,930,11/21/2016: 00:00:00,11/21/2016: 00:00:00,Fully Billed,1442
106406,PO6693,84,930,11/21/2016: 00:00:00,11/21/2016: 00:00:00,Fully Billed,1442
106408,PO6694,84,930,11/21/2016: 00:00:00,11/21/2016: 00:00:00,Fully Billed,1442
292457,PO6695,330,400,11/22/2016: 00:00:00,02/19/2017: 00:00:00,Fully Billed,1116
292457,PO6695,331,880,11/22/2016: 00:00:00,02/19/2017: 00:00:00,Fully Billed,1116
113564,PO6696,797,200,11/22/2016: 00:00:00,11/22/2016: 00:00:00,Closed,1380
113564,PO6696,800,200,11/22/2016: 00:00:00,11/22/2016: 00:00:00,Closed,1380
115187,PO6697,84,816,11/23/2016: 00:00:00,01/29/2017: 00:00:00,Fully Billed,1442
115188,PO6698,84,816,11/23/2016: 00:00:00,01/29/2017: 00:00:00,Fully Billed,1442
115902,PO6699,1149,20,11/23/2016: 00:00:00,11/23/2016: 00:00:00,Closed,1357
123680,PO6700,2025,1,11/28/2016: 00:00:00,11/28/2016: 00:00:00,Closed,2597
128116,PO6701,2157,3,11/29/2016: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1335
128116,PO6701,2158,3,11/29/2016: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1335
128116,PO6701,2159,3,11/29/2016: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1335
128116,PO6701,2160,3,11/29/2016: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1335
128116,PO6701,2162,3,11/29/2016: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1335
128227,PO6702,2157,4097,11/29/2016: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1335
128227,PO6702,2158,2457,11/29/2016: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1335
128227,PO6702,2159,4917,11/29/2016: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1335
128227,PO6702,2160,1637,11/29/2016: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1335
128227,PO6702,2162,3277,11/29/2016: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1335
128229,PO6703,2157,900,11/29/2016: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1335
128229,PO6703,2158,540,11/29/2016: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1335
128229,PO6703,2159,1080,11/29/2016: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1335
128229,PO6703,2160,360,11/29/2016: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1335
128229,PO6703,2162,720,11/29/2016: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1335
550463,PO6704,2009,500,11/30/2016: 00:00:00,03/27/2017: 00:00:00,Fully Billed,1424
145422,PO6705,655,50,12/06/2016: 00:00:00,12/06/2016: 00:00:00,Fully Billed,1424
152138,PO6706,2194,3,12/09/2016: 00:00:00,02/20/2017: 00:00:00,Fully Billed,1182
152140,PO6707,2194,3113,12/09/2016: 00:00:00,02/20/2017: 00:00:00,Fully Billed,1182
152141,PO6708,2194,683,12/09/2016: 00:00:00,02/16/2017: 00:00:00,Fully Billed,1182
152150,PO6710,2189,3,12/09/2016: 00:00:00,03/06/2017: 00:00:00,Fully Billed,1116
152150,PO6710,2190,3,12/09/2016: 00:00:00,03/06/2017: 00:00:00,Fully Billed,1116
152150,PO6710,2191,3,12/09/2016: 00:00:00,03/06/2017: 00:00:00,Fully Billed,1116
152150,PO6710,2192,3,12/09/2016: 00:00:00,03/06/2017: 00:00:00,Fully Billed,1116
152150,PO6710,2193,3,12/09/2016: 00:00:00,03/06/2017: 00:00:00,Fully Billed,1116
152152,PO6711,2189,325,12/09/2016: 00:00:00,03/06/2017: 00:00:00,Fully Billed,1116
152152,PO6711,2190,407,12/09/2016: 00:00:00,03/06/2017: 00:00:00,Fully Billed,1116
152152,PO6711,2191,243,12/09/2016: 00:00:00,03/06/2017: 00:00:00,Fully Billed,1116
152152,PO6711,2192,489,12/09/2016: 00:00:00,03/06/2017: 00:00:00,Fully Billed,1116
152152,PO6711,2193,161,12/09/2016: 00:00:00,03/06/2017: 00:00:00,Fully Billed,1116
152153,PO6712,2189,71,12/09/2016: 00:00:00,03/02/2017: 00:00:00,Fully Billed,1116
152153,PO6712,2190,89,12/09/2016: 00:00:00,03/02/2017: 00:00:00,Fully Billed,1116
152153,PO6712,2191,53,12/09/2016: 00:00:00,03/02/2017: 00:00:00,Fully Billed,1116
152153,PO6712,2192,107,12/09/2016: 00:00:00,03/02/2017: 00:00:00,Fully Billed,1116
152153,PO6712,2193,35,12/09/2016: 00:00:00,03/02/2017: 00:00:00,Fully Billed,1116
163502,PO6713,2196,3,12/14/2016: 00:00:00,02/23/2017: 00:00:00,Fully Billed,1442
163502,PO6713,2197,3,12/14/2016: 00:00:00,02/23/2017: 00:00:00,Fully Billed,1442
163502,PO6713,2198,3,12/14/2016: 00:00:00,02/23/2017: 00:00:00,Fully Billed,1442
163604,PO6714,2196,530,12/14/2016: 00:00:00,02/23/2017: 00:00:00,Fully Billed,1442
163604,PO6714,2197,530,12/14/2016: 00:00:00,02/23/2017: 00:00:00,Fully Billed,1442
163604,PO6714,2198,530,12/14/2016: 00:00:00,02/23/2017: 00:00:00,Fully Billed,1442
163605,PO6715,2196,117,12/14/2016: 00:00:00,02/23/2017: 00:00:00,Fully Billed,1442
163605,PO6715,2197,117,12/14/2016: 00:00:00,02/23/2017: 00:00:00,Fully Billed,1442
163605,PO6715,2198,117,12/14/2016: 00:00:00,02/23/2017: 00:00:00,Fully Billed,1442
163606,PO6716,2201,3,12/14/2016: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1357
163607,PO6717,2201,897,12/14/2016: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1357
163608,PO6718,2201,100,12/14/2016: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1357
165029,PO6719,306,546,12/15/2016: 00:00:00,04/01/2017: 00:00:00,Fully Billed,1424
165146,PO6720,2156,2804,12/15/2016: 00:00:00,03/18/2017: 00:00:00,Fully Billed,1335
165146,PO6720,1142,1100,12/15/2016: 00:00:00,03/18/2017: 00:00:00,Fully Billed,1335
165146,PO6720,388,1100,12/15/2016: 00:00:00,03/18/2017: 00:00:00,Fully Billed,1335
165147,PO6721,85,2052,12/15/2016: 00:00:00,04/15/2017: 00:00:00,Fully Billed,1357
165147,PO6721,317,500,12/15/2016: 00:00:00,04/15/2017: 00:00:00,Fully Billed,1357
165147,PO6721,310,500,12/15/2016: 00:00:00,04/15/2017: 00:00:00,Fully Billed,1357
165147,PO6721,83,500,12/15/2016: 00:00:00,04/15/2017: 00:00:00,Fully Billed,1357
165147,PO6721,301,500,12/15/2016: 00:00:00,04/15/2017: 00:00:00,Fully Billed,1357
165148,PO6722,375,9757,12/15/2016: 00:00:00,03/10/2017: 00:00:00,Fully Billed,1182
165148,PO6722,366,500,12/15/2016: 00:00:00,03/10/2017: 00:00:00,Fully Billed,1182
165148,PO6722,368,300,12/15/2016: 00:00:00,03/10/2017: 00:00:00,Fully Billed,1182
165148,PO6722,183,500,12/15/2016: 00:00:00,03/10/2017: 00:00:00,Fully Billed,1182
165148,PO6722,358,300,12/15/2016: 00:00:00,03/10/2017: 00:00:00,Fully Billed,1182
165148,PO6722,186,300,12/15/2016: 00:00:00,03/10/2017: 00:00:00,Fully Billed,1182
165148,PO6722,504,500,12/15/2016: 00:00:00,03/10/2017: 00:00:00,Fully Billed,1182
165148,PO6722,357,1914,12/15/2016: 00:00:00,03/10/2017: 00:00:00,Fully Billed,1182
171641,PO6723,82,420,12/16/2016: 00:00:00,04/15/2017: 00:00:00,Fully Billed,1357
171641,PO6723,502,840,12/16/2016: 00:00:00,04/15/2017: 00:00:00,Fully Billed,1357
171642,PO6724,379,896,12/16/2016: 00:00:00,04/01/2017: 00:00:00,Fully Billed,1357
171642,PO6724,380,840,12/16/2016: 00:00:00,04/01/2017: 00:00:00,Fully Billed,1357
171642,PO6724,377,1152,12/16/2016: 00:00:00,04/01/2017: 00:00:00,Fully Billed,1357
175344,15655,2209,50,12/19/2016: 00:00:00,03/04/2017: 00:00:00,Closed,1335
175344,15655,2210,50,12/19/2016: 00:00:00,03/04/2017: 00:00:00,Closed,1335
175344,15655,2399,100,12/19/2016: 00:00:00,03/04/2017: 00:00:00,Closed,1335
175344,15655,2400,100,12/19/2016: 00:00:00,03/04/2017: 00:00:00,Closed,1335
175344,15655,2212,50,12/19/2016: 00:00:00,03/04/2017: 00:00:00,Closed,1335
175344,15655,2213,0,12/19/2016: 00:00:00,03/04/2017: 00:00:00,Closed,1335
175344,15655,2214,50,12/19/2016: 00:00:00,03/04/2017: 00:00:00,Closed,1335
175344,15655,2215,50,12/19/2016: 00:00:00,03/04/2017: 00:00:00,Closed,1335
175344,15655,2216,50,12/19/2016: 00:00:00,03/04/2017: 00:00:00,Closed,1335
175344,15655,2217,50,12/19/2016: 00:00:00,03/04/2017: 00:00:00,Closed,1335
175344,15655,2218,50,12/19/2016: 00:00:00,03/04/2017: 00:00:00,Closed,1335
175344,15655,2219,50,12/19/2016: 00:00:00,03/04/2017: 00:00:00,Closed,1335
175984,PO6725,2232,1992,12/20/2016: 00:00:00,03/15/2017: 00:00:00,Fully Billed,2597
176339,PO6726,2248,50,12/20/2016: 00:00:00,01/07/2017: 00:00:00,Fully Billed,2563
176339,PO6726,2234,30,12/20/2016: 00:00:00,01/07/2017: 00:00:00,Fully Billed,2563
176339,PO6726,2236,50,12/20/2016: 00:00:00,01/07/2017: 00:00:00,Fully Billed,2563
176339,PO6726,2237,50,12/20/2016: 00:00:00,01/07/2017: 00:00:00,Fully Billed,2563
176339,PO6726,2240,30,12/20/2016: 00:00:00,01/07/2017: 00:00:00,Fully Billed,2563
176339,PO6726,2243,30,12/20/2016: 00:00:00,01/07/2017: 00:00:00,Fully Billed,2563
176339,PO6726,2233,50,12/20/2016: 00:00:00,01/07/2017: 00:00:00,Fully Billed,2563
176339,PO6726,2235,20,12/20/2016: 00:00:00,01/07/2017: 00:00:00,Fully Billed,2563
176339,PO6726,2241,20,12/20/2016: 00:00:00,01/07/2017: 00:00:00,Fully Billed,2563
176339,PO6726,2244,20,12/20/2016: 00:00:00,01/07/2017: 00:00:00,Fully Billed,2563
176339,PO6726,2254,50,12/20/2016: 00:00:00,01/07/2017: 00:00:00,Fully Billed,2563
176339,PO6726,2255,50,12/20/2016: 00:00:00,01/07/2017: 00:00:00,Fully Billed,2563
176339,PO6726,2249,30,12/20/2016: 00:00:00,01/07/2017: 00:00:00,Fully Billed,2563
176339,PO6726,2252,30,12/20/2016: 00:00:00,01/07/2017: 00:00:00,Fully Billed,2563
176339,PO6726,2285,50,12/20/2016: 00:00:00,01/07/2017: 00:00:00,Fully Billed,2563
176339,PO6726,2250,20,12/20/2016: 00:00:00,01/07/2017: 00:00:00,Fully Billed,2563
176339,PO6726,2251,20,12/20/2016: 00:00:00,01/07/2017: 00:00:00,Fully Billed,2563
176339,PO6726,2283,30,12/20/2016: 00:00:00,01/07/2017: 00:00:00,Fully Billed,2563
176339,PO6726,2286,20,12/20/2016: 00:00:00,01/07/2017: 00:00:00,Fully Billed,2563
176339,PO6726,2282,50,12/20/2016: 00:00:00,01/07/2017: 00:00:00,Fully Billed,2563
181111,PO6727,350,0,12/22/2016: 00:00:00,03/27/2017: 00:00:00,Closed,1182
181113,PO6728,84,0,12/22/2016: 00:00:00,03/27/2017: 00:00:00,Closed,1442
212117,PO6730,2041,30,01/10/2017: 00:00:00,02/28/2017: 00:00:00,Fully Billed,1182
613233,PO6731,1142,100,01/16/2017: 00:00:00,04/05/2017: 00:00:00,Fully Billed,1335
613234,PO6732,1142,75,01/16/2017: 00:00:00,04/07/2017: 00:00:00,Fully Billed,1335
613235,PO6733,1142,100,01/16/2017: 00:00:00,04/03/2017: 00:00:00,Fully Billed,1335
555808,PO6734,2011,400,01/16/2017: 00:00:00,04/05/2017: 00:00:00,Fully Billed,2563
555909,PO6735,2011,110,01/16/2017: 00:00:00,04/07/2017: 00:00:00,Fully Billed,2563
556011,PO6736,2011,200,01/16/2017: 00:00:00,04/07/2017: 00:00:00,Fully Billed,2563
223706,PO6737,375,250,01/17/2017: 00:00:00,03/01/2017: 00:00:00,Fully Billed,1182
223707,PO6738,375,87,01/17/2017: 00:00:00,03/01/2017: 00:00:00,Fully Billed,1182
223708,PO6739,375,550,01/17/2017: 00:00:00,03/01/2017: 00:00:00,Fully Billed,1182
223752,PO6740,307,5984,01/17/2017: 00:00:00,03/27/2017: 00:00:00,Fully Billed,1357
1175312,PO6741,283,300,01/18/2017: 00:00:00,04/24/2017: 00:00:00,Fully Billed,1357
1175312,PO6741,85,125,01/18/2017: 00:00:00,04/24/2017: 00:00:00,Fully Billed,1357
1175312,PO6741,317,200,01/18/2017: 00:00:00,04/24/2017: 00:00:00,Fully Billed,1357
1175307,PO6742,283,200,01/18/2017: 00:00:00,04/24/2017: 00:00:00,Fully Billed,1357
1175307,PO6742,85,100,01/18/2017: 00:00:00,04/24/2017: 00:00:00,Fully Billed,1357
1175307,PO6742,317,100,01/18/2017: 00:00:00,04/24/2017: 00:00:00,Fully Billed,1357
1175299,PO6743,283,500,01/18/2017: 00:00:00,04/24/2017: 00:00:00,Fully Billed,1357
1175299,PO6743,85,175,01/18/2017: 00:00:00,04/24/2017: 00:00:00,Fully Billed,1357
1175299,PO6743,317,300,01/18/2017: 00:00:00,04/24/2017: 00:00:00,Fully Billed,1357
227723,PO6744,2290,50,01/18/2017: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1442
227723,PO6744,2291,50,01/18/2017: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1442
227723,PO6744,2292,50,01/18/2017: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1442
227723,PO6744,2293,50,01/18/2017: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1442
227723,PO6744,2294,50,01/18/2017: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1442
227723,PO6744,2295,50,01/18/2017: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1442
227723,PO6744,2296,50,01/18/2017: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1442
227723,PO6744,2297,50,01/18/2017: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1442
227723,PO6744,2298,50,01/18/2017: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1442
227723,PO6744,2299,50,01/18/2017: 00:00:00,02/15/2017: 00:00:00,Fully Billed,1442
234095,PO6746,655,10,01/20/2017: 00:00:00,02/10/2017: 00:00:00,Fully Billed,1424
585673,PO6747,375,887,01/24/2017: 00:00:00,04/03/2017: 00:00:00,Fully Billed,1182
1489395,PO6748,186,485,01/24/2017: 00:00:00,03/31/2017: 00:00:00,Fully Billed,1182
1489395,PO6748,504,70,01/24/2017: 00:00:00,03/31/2017: 00:00:00,Fully Billed,1182
239861,PO6749,2312,1500,01/24/2017: 00:00:00,02/11/2017: 00:00:00,Fully Billed,2563
239861,PO6749,2313,500,01/24/2017: 00:00:00,02/11/2017: 00:00:00,Fully Billed,2563
239861,PO6749,1988,1,01/24/2017: 00:00:00,02/11/2017: 00:00:00,Fully Billed,2563
240386,PO6750,2323,50,01/24/2017: 00:00:00,04/07/2017: 00:00:00,Fully Billed,1357
240386,PO6750,2324,50,01/24/2017: 00:00:00,04/07/2017: 00:00:00,Fully Billed,1357
240386,PO6750,2325,50,01/24/2017: 00:00:00,04/07/2017: 00:00:00,Fully Billed,1357
240386,PO6750,2327,50,01/24/2017: 00:00:00,04/07/2017: 00:00:00,Fully Billed,1357
240386,PO6750,2328,50,01/24/2017: 00:00:00,04/07/2017: 00:00:00,Fully Billed,1357
240386,PO6750,2329,50,01/24/2017: 00:00:00,04/07/2017: 00:00:00,Fully Billed,1357
240386,PO6750,2321,50,01/24/2017: 00:00:00,04/07/2017: 00:00:00,Fully Billed,1357
240386,PO6750,2322,50,01/24/2017: 00:00:00,04/07/2017: 00:00:00,Fully Billed,1357
240386,PO6750,2314,50,01/24/2017: 00:00:00,04/07/2017: 00:00:00,Fully Billed,1357
240386,PO6750,2315,50,01/24/2017: 00:00:00,04/07/2017: 00:00:00,Fully Billed,1357
240386,PO6750,2316,200,01/24/2017: 00:00:00,04/07/2017: 00:00:00,Fully Billed,1357
240386,PO6750,2317,50,01/24/2017: 00:00:00,04/07/2017: 00:00:00,Fully Billed,1357
240386,PO6750,2318,50,01/24/2017: 00:00:00,04/07/2017: 00:00:00,Fully Billed,1357
240386,PO6750,2319,50,01/24/2017: 00:00:00,04/07/2017: 00:00:00,Fully Billed,1357
240386,PO6750,2320,50,01/24/2017: 00:00:00,04/07/2017: 00:00:00,Fully Billed,1357
240699,PO6751,2311,100,01/25/2017: 00:00:00,04/07/2017: 00:00:00,Fully Billed,1357
677340,PO6752,350,295,01/27/2017: 00:00:00,04/20/2017: 00:00:00,Fully Billed,1182
677342,PO6753,350,322,01/27/2017: 00:00:00,04/20/2017: 00:00:00,Fully Billed,1182
657828,PO6754,84,660,01/27/2017: 00:00:00,04/20/2017: 00:00:00,Fully Billed,1442
657830,PO6755,84,648,01/27/2017: 00:00:00,04/20/2017: 00:00:00,Fully Billed,1442
250877,PO6756,2335,250,01/31/2017: 00:00:00,02/07/2017: 00:00:00,Fully Billed,1330
252845,PO6757,334,382,02/01/2017: 00:00:00,03/18/2017: 00:00:00,Fully Billed,1116
252845,PO6757,331,655,02/01/2017: 00:00:00,03/18/2017: 00:00:00,Fully Billed,1116
254255,PO6758,292,1625,02/02/2017: 00:00:00,04/10/2017: 00:00:00,Fully Billed,1424
254255,PO6758,294,500,02/02/2017: 00:00:00,04/10/2017: 00:00:00,Fully Billed,1424
254255,PO6758,306,372,02/02/2017: 00:00:00,04/10/2017: 00:00:00,Fully Billed,1424
254561,PO6759,331,500,02/02/2017: 00:00:00,03/18/2017: 00:00:00,Fully Billed,1116
254561,PO6759,334,314,02/02/2017: 00:00:00,03/18/2017: 00:00:00,Fully Billed,1116
254662,PO6760,2156,520,02/02/2017: 00:00:00,03/31/2017: 00:00:00,Fully Billed,1335
254662,PO6760,1142,440,02/02/2017: 00:00:00,03/31/2017: 00:00:00,Fully Billed,1335
254662,PO6760,388,500,02/02/2017: 00:00:00,03/31/2017: 00:00:00,Fully Billed,1335
254662,PO6760,389,566,02/02/2017: 00:00:00,03/31/2017: 00:00:00,Fully Billed,1335
254664,PO6761,395,300,02/02/2017: 00:00:00,04/17/2017: 00:00:00,Fully Billed,1442
254664,PO6761,396,300,02/02/2017: 00:00:00,04/17/2017: 00:00:00,Fully Billed,1442
254664,PO6761,399,390,02/02/2017: 00:00:00,04/17/2017: 00:00:00,Fully Billed,1442
254664,PO6761,394,2713,02/02/2017: 00:00:00,04/17/2017: 00:00:00,Fully Billed,1442
254968,PO6762,319,2080,02/02/2017: 00:00:00,04/27/2017: 00:00:00,Fully Billed,1362
254968,PO6762,320,500,02/02/2017: 00:00:00,04/27/2017: 00:00:00,Fully Billed,1362
254969,PO6763,2232,500,02/02/2017: 00:00:00,04/15/2017: 00:00:00,Fully Billed,2597
255074,PO6764,350,500,02/02/2017: 00:00:00,04/15/2017: 00:00:00,Fully Billed,1182
255074,PO6764,183,584,02/02/2017: 00:00:00,04/15/2017: 00:00:00,Fully Billed,1182
255074,PO6764,364,500,02/02/2017: 00:00:00,04/15/2017: 00:00:00,Fully Billed,1182
255077,PO6765,349,500,02/02/2017: 00:00:00,04/22/2017: 00:00:00,Fully Billed,1182
255077,PO6765,351,500,02/02/2017: 00:00:00,04/22/2017: 00:00:00,Fully Billed,1182
255077,PO6765,352,1680,02/02/2017: 00:00:00,04/22/2017: 00:00:00,Fully Billed,1182
255077,PO6765,358,500,02/02/2017: 00:00:00,04/22/2017: 00:00:00,Fully Billed,1182
255077,PO6765,184,665,02/02/2017: 00:00:00,04/22/2017: 00:00:00,Fully Billed,1182
255077,PO6765,401,500,02/02/2017: 00:00:00,04/22/2017: 00:00:00,Fully Billed,1182
255077,PO6765,400,500,02/02/2017: 00:00:00,04/22/2017: 00:00:00,Fully Billed,1182
255077,PO6765,357,922,02/02/2017: 00:00:00,04/22/2017: 00:00:00,Fully Billed,1182
255077,PO6765,81,2935,02/02/2017: 00:00:00,04/22/2017: 00:00:00,Fully Billed,1182
255079,PO6766,366,0,02/02/2017: 00:00:00,04/28/2017: 00:00:00,Fully Billed,1182
255079,PO6766,361,592,02/02/2017: 00:00:00,04/28/2017: 00:00:00,Fully Billed,1182
255079,PO6766,371,500,02/02/2017: 00:00:00,04/28/2017: 00:00:00,Fully Billed,1182
255079,PO6766,372,500,02/02/2017: 00:00:00,04/28/2017: 00:00:00,Fully Billed,1182
255079,PO6766,373,833,02/02/2017: 00:00:00,04/28/2017: 00:00:00,Fully Billed,1182
255081,PO6767,186,500,02/02/2017: 00:00:00,05/06/2017: 00:00:00,Fully Billed,1182
255081,PO6767,367,500,02/02/2017: 00:00:00,05/06/2017: 00:00:00,Fully Billed,1182
255081,PO6767,368,500,02/02/2017: 00:00:00,05/06/2017: 00:00:00,Fully Billed,1182
255081,PO6767,381,500,02/02/2017: 00:00:00,05/06/2017: 00:00:00,Fully Billed,1182
255081,PO6767,354,500,02/02/2017: 00:00:00,05/06/2017: 00:00:00,Fully Billed,1182
255081,PO6767,355,500,02/02/2017: 00:00:00,05/06/2017: 00:00:00,Fully Billed,1182
255081,PO6767,375,1962,02/02/2017: 00:00:00,05/06/2017: 00:00:00,Fully Billed,1182
255594,PO6768,345,500,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255594,PO6768,83,500,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255594,PO6768,379,500,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255594,PO6768,380,500,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255594,PO6768,307,2337,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255594,PO6768,322,500,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255595,PO6769,82,500,02/02/2017: 00:00:00,05/15/2017: 00:00:00,Fully Billed,1357
255595,PO6769,502,500,02/02/2017: 00:00:00,05/15/2017: 00:00:00,Fully Billed,1357
255595,PO6769,85,500,02/02/2017: 00:00:00,05/15/2017: 00:00:00,Fully Billed,1357
255596,PO6770,310,500,02/02/2017: 00:00:00,06/03/2017: 00:00:00,Fully Billed,1357
255596,PO6770,498,500,02/02/2017: 00:00:00,06/03/2017: 00:00:00,Fully Billed,1357
255596,PO6770,317,500,02/02/2017: 00:00:00,06/03/2017: 00:00:00,Fully Billed,1357
255596,PO6770,321,1025,02/02/2017: 00:00:00,06/03/2017: 00:00:00,Fully Billed,1357
255596,PO6770,327,500,02/02/2017: 00:00:00,06/03/2017: 00:00:00,Fully Billed,1357
255799,PO6771,765,25,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255799,PO6771,2337,25,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255799,PO6771,2027,50,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255799,PO6771,2062,50,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255799,PO6771,2288,50,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255799,PO6771,2035,50,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255799,PO6771,2289,50,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255799,PO6771,825,150,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255799,PO6771,2043,100,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255799,PO6771,1138,100,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255799,PO6771,610,100,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255799,PO6771,608,100,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255799,PO6771,609,100,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255799,PO6771,1325,25,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255799,PO6771,1321,50,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255799,PO6771,1322,25,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255799,PO6771,1320,25,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255799,PO6771,86,100,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255799,PO6771,1329,200,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255799,PO6771,2100,50,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255799,PO6771,2338,25,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255799,PO6771,617,0,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255799,PO6771,616,0,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255799,PO6771,1324,25,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255799,PO6771,1323,50,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
255799,PO6771,2083,100,02/02/2017: 00:00:00,05/02/2017: 00:00:00,Fully Billed,1357
