item_id,snapshot_date,item_name,category,criticality_level,supplier_id,supplier_name,current_on_hand,safety_stock,reorder_point,moq,holding_cost,stockout_penalty,avg_lead_time_days,reliability_score,variability_index,avg_daily_demand,demand_std_dev,total_recent_demand,demand_variability_class,open_sales_order_qty,open_purchase_order_qty,next_po_arrival_date,days_until_next_po_arrival,net_available_inventory,days_of_supply,lead_time_demand,lead_time_class,supplier_reliability_class,stockout_risk_class,stockout_risk_probability,forecast_demand_next_period,feature_notes
7765,2026-03-08,BDPHD204MS,Oversized Shovel,high,44800,"Jinhua D&D Garden Tools Co., Ltd.",1,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,16876.0,,,16877.0,999.0,0.0,long,high,Low,3.825087679739396e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7766,2026-03-08,BDST101MS,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,24,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,21096.0,,,21120.0,999.0,0.0,long,high,Low,3.4871933377415995e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7767,2026-03-08,BDST116MS,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,1,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,36618.0,,,36619.0,999.0,0.0,long,high,Low,1.5824626976253998e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7769,2026-03-08,BDLRK102MS,Rake,high,2031,Foshan City Nanhai Yiqing Metal Product Co. Ltd,1,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,52614.0,,,52615.0,999.0,0.0,long,high,Low,3.33828830744858e-07,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7770,2026-03-08,BDBRK204MS,Oversized Shovel,high,44800,"Jinhua D&D Garden Tools Co., Ltd.",0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,63708.0,,,63708.0,999.0,0.0,long,high,Low,7.291778167624648e-08,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7771,2026-03-08,BDST216MS,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,34554.0,,,34554.0,999.0,0.0,long,high,Low,1.831167527533216e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7772,2026-03-08,RM16-Classic-HK,Part,high,1913,Taizhou Oute Tools Manufacturing Co. Ltd,1,1000,1000,1000,0.02,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,20.0,,,21.0,999.0,0.0,long,high,Low,3.27933062493447e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7777,2026-03-08,BDST210MS,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,17634.0,,,17634.0,999.0,0.0,long,high,Low,3.7767267658915816e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7778,2026-03-08,BDST211MS,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,23706.0,,,23706.0,999.0,0.0,long,high,Low,3.209047174276754e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7779,2026-03-08,BDST227MS,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,24900.0,,,24900.0,999.0,0.0,long,high,Low,3.0684785599111226e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7780,2026-03-08,BDGS004MS,Oversized Shovel,high,44800,"Jinhua D&D Garden Tools Co., Ltd.",0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,21468.0,,,21468.0,999.0,0.0,long,high,Low,3.4508895230117577e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7781,2026-03-08,BDBRK006MS,Oversized Shovel,high,44800,"Jinhua D&D Garden Tools Co., Ltd.",0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,19326.0,,,19326.0,999.0,0.0,long,high,Low,3.6487019157998364e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7782,2026-03-08,BDST026MS,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,20934.0,,,20934.0,999.0,0.0,long,high,Low,3.503600140234751e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7783,2026-03-08,BDST027MS,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,31398.0,,,31398.0,999.0,0.0,long,high,Low,2.2342005763222326e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7784,2026-03-08,BDST028MS,Oversized Shovel,high,44800,"Jinhua D&D Garden Tools Co., Ltd.",0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,16356.0,,,16356.0,999.0,0.0,long,high,Low,3.854811112451591e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7785,2026-03-08,BDST013MS,Oversized Shovel,high,44800,"Jinhua D&D Garden Tools Co., Ltd.",0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,20088.0,,,20088.0,999.0,0.0,long,high,Low,3.5826026876054675e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7786,2026-03-08,BDST226MS,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,25032.0,,,25032.0,999.0,0.0,long,high,Low,3.0525352135445708e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7795,2026-03-08,1716-18EWGC,Reel Mower,high,1039,Zhejiang Saige Garden Machinery Co,0,1000,1000,500,1.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,1545.0,,,1545.0,999.0,0.0,long,high,Low,3.4415844901185216e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7802,2026-03-08,GT-ST023,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,876.0,11022.0,,,10146.0,999.0,0.0,long,high,Low,1.5171471021847334e-05,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7803,2026-03-08,GT-TS001,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,17850.0,,,17850.0,999.0,0.0,long,high,Low,3.7619002395006427e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7804,2026-03-08,GT-BRK203,Oversized Shovel,high,44800,"Jinhua D&D Garden Tools Co., Ltd.",0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,20190.0,,,20190.0,999.0,0.0,long,high,Low,3.573382807770117e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7805,2026-03-08,GT-GS202,Oversized Shovel,high,44800,"Jinhua D&D Garden Tools Co., Ltd.",0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,678.0,13824.0,,,13146.0,999.0,0.0,long,high,Low,8.21721627169524e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7806,2026-03-08,GT-PHD205,Oversized Shovel,high,44800,"Jinhua D&D Garden Tools Co., Ltd.",0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,968.0,12948.0,,,11980.0,999.0,0.0,long,high,Low,2.1403905914001456e-05,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7807,2026-03-08,GT-RPS204,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,300.0,17844.0,,,17544.0,999.0,0.0,long,high,Low,4.018772896801545e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7808,2026-03-08,GT-RPS202,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,1032.0,25182.0,,,24150.0,999.0,0.0,long,high,Low,2.1629634874510557e-05,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7809,2026-03-08,GT-ST209,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,13356.0,,,13356.0,999.0,0.0,long,high,Low,3.96886502376907e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7810,2026-03-08,GT-ST211,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,1716.0,22524.0,,,20808.0,999.0,0.0,long,high,Low,0.0012688528669706734,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7811,2026-03-08,GT-ST212,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,300.0,16254.0,,,15954.0,999.0,0.0,long,high,Low,4.120534003923857e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7812,2026-03-08,GT-ST217,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,414.0,12048.0,,,11634.0,999.0,0.0,long,high,Low,4.846141495495649e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7815,2026-03-08,GT-ST226,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,13740.0,,,13740.0,999.0,0.0,long,high,Low,3.959927464064699e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7816,2026-03-08,GT-TS202,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,336.0,18402.0,,,18066.0,999.0,0.0,long,high,Low,4.120678420521616e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7818,2026-03-08,GT-MRP001,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,43740.0,,,43740.0,999.0,0.0,long,high,Low,8.686236729655431e-07,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7819,2026-03-08,GT-ST405,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,24180.0,,,24180.0,999.0,0.0,long,high,Low,3.1540719180880927e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7820,2026-03-08,GT-BRK406,Oversized Shovel,high,44800,"Jinhua D&D Garden Tools Co., Ltd.",0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,52542.0,,,52542.0,999.0,0.0,long,high,Low,3.3675846964891793e-07,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7821,2026-03-08,GT-RPS402,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,60372.0,,,60372.0,999.0,0.0,long,high,Low,1.1968679075899164e-07,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7822,2026-03-08,GT-TS402,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,46668.0,,,46668.0,999.0,0.0,long,high,Low,6.500242062543792e-07,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7898,2026-03-08,MRP001EW,Whole Good,high,1959,"Yuyao Norton Electric Appliance Co., Ltd.",-2412,1000,998,500,1.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,12108.0,,,9696.0,999.0,0.0,long,high,Low,5.686437372970896e-07,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7899,2026-03-08,LRK208EW,Oversized Shovel,high,44800,"Jinhua D&D Garden Tools Co., Ltd.",-1098,1000,999,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,5856.0,,,4758.0,999.0,0.0,long,high,Low,2.4935434200709757e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7900,2026-03-08,LRK206EW,Oversized Shovel,high,44800,"Jinhua D&D Garden Tools Co., Ltd.",-2340,1000,998,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,10350.0,,,8010.0,999.0,0.0,long,high,Low,6.321081935315715e-07,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7901,2026-03-08,BRK204EW,Rake,high,2031,Foshan City Nanhai Yiqing Metal Product Co. Ltd,-2880,1000,997,500,0.75,0.0,120.0,1.0,10.0,2880.0,0.0,2880.0,low,0.0,12954.0,,,10074.0,3.497916666666667,345600.0,long,high,High,1.0,86400.0,High projected stockout exposure based on inventory position and lead-time demand.
7902,2026-03-08,TS201EW,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,-1278,1000,999,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,6468.0,,,5190.0,999.0,0.0,long,high,Low,2.1808473112526773e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7903,2026-03-08,RPS201EW,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,-2046,1000,998,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,10356.0,,,8310.0,999.0,0.0,long,high,Low,9.70895122691809e-07,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7904,2026-03-08,ST216EW,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,-1404,1000,999,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,6510.0,,,5106.0,999.0,0.0,long,high,Low,1.9473170486306613e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7905,2026-03-08,ELF001,Rake,high,2031,Foshan City Nanhai Yiqing Metal Product Co. Ltd,-3150,1000,997,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,13272.0,,,10122.0,999.0,0.0,long,high,Low,1.46045511913492e-07,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7906,2026-03-08,LSTM2012-4S,Mower,low,44801,"Chongqing Dajiang Power Equipment Co., Ltd. (Ducar)",0,500,500,500,1.5,0.0,90.0,1.0,15.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,medium,high,High,0.9999986438666001,0.0,High projected stockout exposure based on inventory position and lead-time demand.
7911,2026-03-08,GS005G,Boxed Shovel,high,2031,Foshan City Nanhai Yiqing Metal Product Co. Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,1296.0,,,1296.0,999.0,0.0,long,high,Low,3.4161327374055474e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7912,2026-03-08,ST031G,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,1248.0,,,1248.0,999.0,0.0,long,high,Low,3.411176517934758e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7913,2026-03-08,6GPNSH-1,wheelbarrow,high,44832,Bellota Mexico,0,1000,1000,500,2.0,0.0,45.0,0.5,25.0,0.0,0.0,0.0,low,0.0,500.0,,,500.0,999.0,0.0,short,low,High,1.0,0.0,High projected stockout exposure based on inventory position and lead-time demand.
7920,2026-03-08,BDTSRP33STL,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,19524.0,,,19524.0,999.0,0.0,long,high,Low,3.6320067727806994e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7921,2026-03-08,BDTTSP33STL,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,6,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,14454.0,,,14460.0,999.0,0.0,long,high,Low,3.939009079601046e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7922,2026-03-08,BDPLR26TSTL,Oversized Shovel,high,44800,"Jinhua D&D Garden Tools Co., Ltd.",1,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,17226.0,,,17227.0,999.0,0.0,long,high,Low,3.803488750563447e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7923,2026-03-08,BDPLR30TSTL,Oversized Shovel,high,44800,"Jinhua D&D Garden Tools Co., Ltd.",0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,12174.0,,,12174.0,999.0,0.0,long,high,Low,3.985634976554729e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7924,2026-03-08,BDSFR25TSTL,Oversized Shovel,high,44800,"Jinhua D&D Garden Tools Co., Ltd.",0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,6036.0,,,6036.0,999.0,0.0,long,high,Low,3.8133021279660523e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7925,2026-03-08,BDSSR11TSTL,Oversized Shovel,high,44800,"Jinhua D&D Garden Tools Co., Ltd.",0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,7260.0,,,7260.0,999.0,0.0,long,high,Low,3.881253252316752e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7928,2026-03-08,RM-GRIP,Part,low,1913,Taizhou Oute Tools Manufacturing Co. Ltd,75,500,500,1000,0.02,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,100.0,,,175.0,999.0,0.0,long,high,Low,3.2897565478544905e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7929,2026-03-08,LS21/26-JK,Part,high,1913,Taizhou Oute Tools Manufacturing Co. Ltd,18,1000,1000,1000,0.02,0.0,120.0,1.0,10.0,1.3793103448275863,0.4938039737912401,40.0,low,2.0,1300.0,,,1316.0,954.0999999999999,165.51724137931035,long,high,Low,5.838009802220626e-06,41.37931034482759,Inventory position currently adequate relative to projected demand and replenishment window.
7930,2026-03-08,RM-PAWL,Part,med,1913,Taizhou Oute Tools Manufacturing Co. Ltd,149,250,251,1000,0.02,0.0,120.0,1.0,10.0,1.0,0.0,3.0,low,0.0,0.0,,,149.0,149.0,120.0,long,high,Low,0.0007671644847802498,30.0,Inventory position currently adequate relative to projected demand and replenishment window.
7936,2026-03-08,1000LEW,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,-1500,1000,999,500,0.75,0.0,120.0,1.0,10.0,1500.0,0.0,1500.0,low,0.0,5034.0,,,3534.0,2.356,180000.0,long,high,High,1.0,45000.0,High projected stockout exposure based on inventory position and lead-time demand.
7937,2026-03-08,CF12HDW,Rake,low,2031,Foshan City Nanhai Yiqing Metal Product Co. Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,12000.0,,,12000.0,999.0,0.0,long,high,Low,3.986725602840093e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
0,2026-03-08,LSTM2012-4 : LSTM2012-4MW,String Trimmer,low,44836,"Zhongshang Baishun Hardware Manufacturer Co.,Ltd",0,500,500,500,1.12,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7942,2026-03-08,R-CSTC-R22,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7943,2026-03-08,RMC01-B01,Whole Good,high,1959,"Yuyao Norton Electric Appliance Co., Ltd.",1185,1000,1001,500,1.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,4755.0,,,5940.0,999.0,0.0,long,high,Low,2.416075486692665e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7944,2026-03-08,ODP01-W01,Whole Good,low,1959,"Yuyao Norton Electric Appliance Co., Ltd.",0,500,500,500,1.5,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7946,2026-03-08,GS002G,Oversized Shovel,low,44800,"Jinhua D&D Garden Tools Co., Ltd.",0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,504.0,,,504.0,999.0,0.0,long,high,Low,3.332378291849412e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7947,2026-03-08,LRK005G,Oversized Shovel,low,44800,"Jinhua D&D Garden Tools Co., Ltd.",0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,504.0,,,504.0,999.0,0.0,long,high,Low,3.332378291849412e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7952,2026-03-08,GT-WD005,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7953,2026-03-08,TV-TS203,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7954,2026-03-08,TV-GS201,Oversized Shovel,high,44800,"Jinhua D&D Garden Tools Co., Ltd.",0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,300.0,1824.0,,,1524.0,999.0,0.0,long,high,Low,3.6797800436823118e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7955,2026-03-08,GT-TS003,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,300.0,1500.0,,,1200.0,999.0,0.0,long,high,Low,3.6447236531423762e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7957,2026-03-08,GT-RPS010,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,300.0,2100.0,,,1800.0,999.0,0.0,long,high,Low,3.7090050466439736e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7958,2026-03-08,TV-TS201,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,600.0,4080.0,,,3480.0,999.0,0.0,long,high,Low,6.24660321889698e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7959,2026-03-08,TV-RPS203,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7960,2026-03-08,TV-ST034,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7961,2026-03-08,TV-RPS201,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,1140.0,10722.0,,,9582.0,999.0,0.0,long,high,Low,4.509327539425033e-05,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7962,2026-03-08,TV-BRK506,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,918.0,8808.0,,,7890.0,999.0,0.0,long,high,Low,1.742512714266854e-05,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7963,2026-03-08,GT-ST033,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,0.0,,,0.0,999.0,0.0,long,high,Low,3.2770019659521374e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7964,2026-03-08,GT-TS201,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,174.0,,,174.0,999.0,0.0,long,high,Low,3.2962936215840162e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7966,2026-03-08,GT-BRK204,Oversized Shovel,low,44800,"Jinhua D&D Garden Tools Co., Ltd.",0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,0.0,300.0,,,300.0,999.0,0.0,long,high,Low,3.3101502243813e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7967,2026-03-08,TV-TS502,Shovel,high,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,1000,1000,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,594.0,14436.0,,,13842.0,999.0,0.0,long,high,Low,6.66995813304245e-06,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
7968,2026-03-08,TV-BRK204,Shovel,low,2059,Tangshan Changzhi Farm Impls And Tools Dml Ltd,0,500,500,500,0.75,0.0,120.0,1.0,10.0,0.0,0.0,0.0,low,1278.0,8730.0,,,7452.0,999.0,0.0,long,high,Low,8.92030223876263e-05,0.0,Inventory position currently adequate relative to projected demand and replenishment window.
